media_id,pull_date,caption,media_type,product_type,permalink,timestamp,like_count,comments_count,reach,likes,comments,saved,shares,total_interactions,views,avg_watch_time_sec,total_watch_time_sec,post_type,publish_date_est,publish_year,publish_month,publish_month_name,publish_weekday,publish_hour_est,publish_time_label,engagement_rate,engagement_rate_followers,rewatch_rate,profile_visits,follows
18065771644966480,2026-08-16,Build Demo Day was last friday and so many teams demonstrated such amazing projects 🤩  Which project was your favorite?   #weareinit #computerscience #cybersecurity #womenintech #artificialintelligence #floridainternationaluniversity,VIDEO,REELS,https://www.instagram.com/reel/DI4VKHdveV4/,2025-04-25T18:54:39+0000,165,17,2228,165,17,4,16,202,4524,17.65,52642.37,IG reel,2025-04-25,2025,4,April,Friday,14,2 PM,9.066,3.416,2.031,,
17927944266002590,2026-08-16,What a successful semester this has been and we just wanted to thank you all for always showing up and giving it your all! 🤩  We’ve reached many milestones with your help—and we’re not stopping here! We are beyond excited to continue to reach new heights alongside you all this year 🚀,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DJKa1KdvcEe/,2025-05-02T19:24:06+0000,210,5,2405,210,5,7,45,267,6430,,,IG carousel,2025-05-02,2025,5,May,Friday,15,3 PM,11.102,4.515,2.674,36.0,2.0
18004752692757374,2026-08-16,ShellHacks is officially coming to FlU this September!  Get early access to registration today 🫧  #hackathon #fiu #computerscience #weareinit,IMAGE,FEED,https://www.instagram.com/p/DJUgDpvPH26/,2025-05-06T17:22:10+0000,77,0,3103,77,0,4,18,99,6740,,,IG image,2025-05-06,2025,5,May,Tuesday,13,1 PM,3.19,1.674,2.172,79.0,12.0
18061937126147689,2026-08-16,🇺🇸 Happy Memorial Day! 🇺🇸 We hope you’re having a wonderful day and celebrating with those you love!  #weareinit #memorialday #miamitech #miami #diversityintech #technology #tech #instatech #computerscience #programming #coding #software #webdevelopment #artificalintelligence #developer #engineer #college #collegelife #student #career #internship #job,IMAGE,FEED,https://www.instagram.com/p/DKIlmgLPe8z/,2025-05-26T22:51:08+0000,20,0,635,20,0,0,0,20,3130,,,IG image,2025-05-26,2025,5,May,Monday,18,6 PM,3.15,0.338,4.929,12.0,0.0
18045236978563845,2026-08-16,👩‍💻 Check out our E-board member Tasnimah as she takes us through a day in the life at ContinuED! 🤩  #weareinit #hackathon #miamitech #technology #intern #interniship #instatech #computerscience #womenintech #programming #college #student #career #recruiting #recruitment,VIDEO,REELS,https://www.instagram.com/reel/DKPQcNBOUOK/,2025-05-29T13:06:36+0000,194,6,2570,194,6,11,20,231,5137,10.47,30950.75,IG reel,2025-05-29,2025,5,May,Thursday,9,9 AM,8.988,3.907,1.999,,
18045499343230223,2026-08-16,Can you guess the ShellHacks Theme? Drop your comments below👇   #weareinit #hackathon #shellhacks #computerscience #technology,VIDEO,REELS,https://www.instagram.com/reel/DLFYwWxunkF/,2025-06-19T13:33:11+0000,108,2,1758,108,2,4,16,131,4006,11.05,27131.15,IG reel,2025-06-19,2025,6,June,Thursday,9,9 AM,7.452,2.215,2.279,,
18102632716538852,2026-08-16,The ShellHacks site just went live! 🚨  Registration opens June 27th—mark your calendars!  #ShellHacks #biggesthackathon #TechCommunity #WeAreINIT #computerscience,IMAGE,FEED,https://www.instagram.com/p/DLIwy5IvleX/,2025-06-20T21:00:20+0000,79,0,1815,79,0,10,18,108,6156,,,IG image,2025-06-20,2025,6,June,Friday,17,5 PM,5.95,1.826,3.392,74.0,7.0
18064436446935890,2026-08-16,"🎉 ShellHacks 2025 Registration is NOW OPEN! Florida’s largest hackathon is back from September 26–28 at FIU! 🌊  ✨ Learn new tech 💡 Build cool projects 🎮 Win prizes (like a Nintendo Switch 2 👀) 🤝 Meet recruiters, mentors & new friends!  🎁 Giveaway Alert: 1. Follow @init.fiu  2. Tag 3 friends  3. Post on your story and tag us  4. Register for Shellhacks!! for a chance to win a Nintendo Switch 2!🕹️  📲 Don’t wait — register now at shellhacks.net  #shellhacks #hackathon #computerscience #fiu #techevent #technology",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DLnIO3jOjEw/,2025-07-02T16:02:21+0000,300,48,8487,300,48,56,287,693,26516,,,IG carousel,2025-07-02,2025,7,July,Wednesday,12,12 PM,8.165,11.72,3.124,331.0,65.0
18068515946009690,2026-08-16,SITE IS LIVE 🚨🚨  Go check it out now and register if you haven’t!  #weareinit #computerscience #cybersecurity #womenintech #technology #career #hackathon #shellhacks,VIDEO,REELS,https://www.instagram.com/reel/DLvLbs9PxGt/,2025-07-05T19:10:14+0000,72,5,1599,72,5,3,15,95,3128,8.21,15493.3,IG reel,2025-07-05,2025,7,July,Saturday,15,3 PM,5.941,1.607,1.956,,
18068602141872779,2026-08-16,"ShellHacks registration for Judges, Mentors, and Volunteers is officially OPEN! 💥💻  No matter your role, you’ll be part of the crew that makes Florida’s biggest hackathon come to life!   Are you an FIU alum, tech professional, or experienced student? This is your chance to inspire, support, and help hackers build something amazing! 	•	Judge awesome projects 	•	Mentor talented hackers 	•	Volunteer behind the scenes  Don’t wait — this is your moment. 💪 If you want to be part of the ShellHacks team, apply today at  https://airtable.com/apppBaYAcqJvfkaX6/shr1DEMFY6iN6GUGo  #shellhacks #fiu #techcommunity #init #tech #computerscience",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DLzwlQLu2D3/,2025-07-07T13:45:49+0000,49,0,1368,49,0,4,6,60,7347,,,IG carousel,2025-07-07,2025,7,July,Monday,9,9 AM,4.386,1.015,5.371,26.0,0.0
18494875783067629,2026-08-16,Huge thanks to @cityfurniture for being a sponsor for ShellHacks! 🙌 Come meet their team at the event and explore tech internships and job opportunities they have to offer!  #shellhacks #tech #hackathon #cityfurniture #computerscience,IMAGE,FEED,https://www.instagram.com/p/DL7i_K9ueGc/,2025-07-10T14:20:57+0000,34,0,737,34,0,1,2,37,3482,,,IG image,2025-07-10,2025,7,July,Thursday,10,10 AM,5.02,0.626,4.725,23.0,0.0
17902204500217662,2026-08-16,Huge thanks to @google for sponsoring ShellHacks! 🙌 Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #google #technology #computerscience,IMAGE,FEED,https://www.instagram.com/p/DL-AjMtOnxQ/,2025-07-11T13:17:45+0000,53,0,757,53,0,3,2,58,3488,,,IG image,2025-07-11,2025,7,July,Friday,9,9 AM,7.662,0.981,4.608,26.0,0.0
18197254072313153,2026-08-16,🎉Huge thanks to @netflix for sponsoring ShellHacks! 🎉 Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #netflix #technology #computerscience,IMAGE,FEED,https://www.instagram.com/p/DMApOsAO65v/,2025-07-12T13:51:42+0000,42,1,723,42,1,2,2,47,3415,,,IG image,2025-07-12,2025,7,July,Saturday,9,9 AM,6.501,0.795,4.723,17.0,0.0
17857982136452947,2026-08-16,Huge thanks to @waymo for sponsoring ShellHacks! 🤩 Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #waymo #technology #computerscience,IMAGE,FEED,https://www.instagram.com/p/DMDM0-1OrsK/,2025-07-13T13:41:14+0000,26,0,543,26,0,0,2,28,2923,,,IG image,2025-07-13,2025,7,July,Sunday,9,9 AM,5.157,0.474,5.383,6.0,0.0
18121154899426114,2026-08-16,Huge thanks to  @assurantinc for sponsoring ShellHacks! 🎉🎉 Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #assurant #technology #computerscience,IMAGE,FEED,https://www.instagram.com/p/DMFwTHuuw0l/,2025-07-14T13:29:40+0000,23,0,631,23,0,0,4,27,3053,,,IG image,2025-07-14,2025,7,July,Monday,9,9 AM,4.279,0.457,4.838,11.0,0.0
17870731476308807,2026-08-16,🎉Huge thanks to @ford for sponsoring ShellHacks! 🎊  Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net  INIT  #shellhacks #hackathon #ford #technology #computerscience,IMAGE,FEED,https://www.instagram.com/p/DMIY2M3u0F-/,2025-07-15T14:02:28+0000,22,0,726,22,0,0,0,22,3244,,,IG image,2025-07-15,2025,7,July,Tuesday,10,10 AM,3.03,0.372,4.468,11.0,0.0
18070904282093872,2026-08-16,😎Huge thanks to @dell for sponsoring ShellHacks! 🎊  Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net     #shellhacks #hackathon #dell #technology #computerscienc,IMAGE,FEED,https://www.instagram.com/p/DMK8aSouJJ1/,2025-07-16T13:51:42+0000,21,0,781,21,0,2,1,24,3420,,,IG image,2025-07-16,2025,7,July,Wednesday,9,9 AM,3.073,0.406,4.379,7.0,0.0
18363830998149861,2026-08-16,🚨Huge thanks to @vanguardgroup for sponsoring ShellHacks! 🎉🎉 Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net    #shellhacks #hackathon #vanguard #technology #computerscienc,IMAGE,FEED,https://www.instagram.com/p/DMNhnyPuooM/,2025-07-17T13:55:20+0000,20,0,689,20,0,1,3,24,3244,,,IG image,2025-07-17,2025,7,July,Thursday,9,9 AM,3.483,0.406,4.708,18.0,0.0
18105465040550494,2026-08-16,🚨Huge thanks to @codepathorg for sponsoring ShellHacks! 🚨 Come meet their team at the event and explore tech programs and multiple opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #codepath #technology #computerscience,IMAGE,FEED,https://www.instagram.com/p/DMQA_x7OcYH/,2025-07-18T13:07:59+0000,12,0,1000,12,0,2,1,15,3882,,,IG image,2025-07-18,2025,7,July,Friday,9,9 AM,1.5,0.254,3.882,13.0,0.0
18124281607459850,2026-08-16,Huge thanks to @lab22c for sponsoring ShellHacks! 🎊 Come meet their team at the event and explore tech programs and multiple opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #lab22c #technology #computerscience,IMAGE,FEED,https://www.instagram.com/p/DMSn0YkuAHQ/,2025-07-19T13:25:42+0000,7,0,724,7,0,0,0,7,3649,,,IG image,2025-07-19,2025,7,July,Saturday,9,9 AM,0.967,0.118,5.04,7.0,0.0
18103195480495530,2026-08-16,Huge thanks to @mlhacks for sponsoring ShellHacks! 🎊 Come meet their team at the event and explore tech programs and multiple opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #mlh #technology #computerscience,IMAGE,FEED,https://www.instagram.com/p/DMVVtC1u_UU/,2025-07-20T14:45:08+0000,17,0,1294,17,0,0,1,18,4385,,,IG image,2025-07-20,2025,7,July,Sunday,10,10 AM,1.391,0.304,3.389,16.0,3.0
18419415661098358,2026-08-16,Huge thanks to @nvidia for sponsoring ShellHacks! 🙌🙌 Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net  @init.national  #shellhacks #hackathon #nvidia #technology #computerscience,IMAGE,FEED,https://www.instagram.com/p/DMXwNoQujO1/,2025-07-21T13:15:15+0000,33,2,846,33,2,3,4,42,4220,,,IG image,2025-07-21,2025,7,July,Monday,9,9 AM,4.965,0.71,4.988,15.0,0.0
17904179727210405,2026-08-16,Huge thanks to @cityofmiami for sponsoring ShellHacks! 🙌🙌 Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #miami #technology #computerscience,IMAGE,FEED,https://www.instagram.com/p/DMaTRggMVwO/,2025-07-22T13:00:00+0000,14,0,782,14,0,1,0,15,4135,,,IG image,2025-07-22,2025,7,July,Tuesday,9,9 AM,1.918,0.254,5.288,8.0,0.0
18160994182362938,2026-08-16,Huge thanks to @init.national for sponsoring ShellHacks! 🤩🤩 Come meet their team at the event and explore tech programs and multiple opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #init #technology #computerscience,IMAGE,FEED,https://www.instagram.com/p/DMc4GaOvrgm/,2025-07-23T13:00:00+0000,19,0,597,19,0,0,0,19,4102,,,IG image,2025-07-23,2025,7,July,Wednesday,9,9 AM,3.183,0.321,6.871,6.0,0.0
18079235764921324,2026-08-16,ShellHacks is making waves this season! 🌊 We’re thrilled to officially join Major League Hacking 2026. Ready to explore the depths of innovation? 🚀 Register now at shellhacks.net – you might even reel in a Nintendo Switch 2! 🎮✨  #shellhacks #mlh #hackathon #fiu #hack #computerscience,IMAGE,FEED,https://www.instagram.com/p/DMiBwgAsGZG/,2025-07-25T13:00:00+0000,37,0,1121,37,0,4,4,45,5243,,,IG image,2025-07-25,2025,7,July,Friday,9,9 AM,4.014,0.761,4.677,24.0,2.0
17886690567202460,2026-08-16,Don’t get caught anywhere else other than ShellHacks on September 26-28 🙌 Register now - shellhacks.net P.S. you could win a Nintendo Switch 2  #hackathon #shellhacks #init #computerscience #coldplay #weareinit #technology,VIDEO,REELS,https://www.instagram.com/reel/DMxh21vMcIU/,2025-07-31T13:30:00+0000,219,11,3345,219,11,5,51,288,7719,7.53,31311.55,IG reel,2025-07-31,2025,7,July,Thursday,9,9 AM,8.61,4.871,2.308,,
18074703002293505,2026-08-16,We’re answering some of the most asked questions about IGNITE so you can know exactly what to expect!  📌 Have more questions? Drop them below!  ✨ Interested in signing up? Visit: https://airtable.com/appkfpQOssQZfmORj/shr7SIsmvgFQPjw9n  #init #weareinit #computerscience #ignite #technology #fiu #program,VIDEO,REELS,https://www.instagram.com/reel/DM8oEWhPbL3/,2025-08-04T20:59:06+0000,119,4,2382,119,4,3,31,158,5177,11.84,38482.36,IG reel,2025-08-04,2025,8,August,Monday,16,4 PM,6.633,2.672,2.173,,
17857063629438687,2026-08-16,"Through Ignite, FIU students get the chance to teach coding at local high schools — and in the process, they become stronger coders, more confident leaders, and better communicators 💡💻  Luana started just like any other student… and ended up discovering a passion for mentoring and tech education 🔥  Apply now at https://airtable.com/appkfpQOssQZfmORj/shr7SIsmvgFQPjw9n",VIDEO,REELS,https://www.instagram.com/reel/DNiga4FufAB/,2025-08-19T14:30:00+0000,117,0,2234,117,0,8,10,135,4591,8.71,25159.67,IG reel,2025-08-19,2025,8,August,Tuesday,10,10 AM,6.043,2.283,2.055,,
18107892520552558,2026-08-16,AURA farming our way to SHELLHACKS Ready to grow your skills and hack the future? Sign up now at shellhacks.net 🚀  #shellhacks #computerscience #weareinit #technology #hackathon #miami,VIDEO,REELS,https://www.instagram.com/reel/DNqLWZpOwOy/,2025-08-22T13:30:00+0000,152,9,2704,152,9,6,28,197,5253,6.73,21757.58,IG reel,2025-08-22,2025,8,August,Friday,9,9 AM,7.286,3.332,1.943,,
18079198228939106,2026-08-16,WELCOME BACK PANTHERS! 🐾  This Friday we are having our first event - join us as we will be discussing all the new exciting things we have planned for you guys this semester.  #floridainternationaluniversity #init #computerscience #hackathon #womeninstem,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DNx2YP8WBIt/,2025-08-25T13:00:00+0000,87,1,1039,87,1,1,15,106,5675,,,IG carousel,2025-08-25,2025,8,August,Monday,9,9 AM,10.202,1.793,5.462,28.0,2.0
17957268626843818,2026-08-16,Do you think he knows we switched out his voice?🤭   See you all there this Friday at our general body meeting. Definitely not something you will want to miss!  #computerscience #weareinit #technology #hackathon #cybersecurity #womenintech #career,VIDEO,REELS,https://www.instagram.com/reel/DN0gQbT3NbJ/,2025-08-26T13:48:15+0000,158,8,3145,158,8,6,24,198,6341,8.07,33372.3,IG reel,2025-08-26,2025,8,August,Tuesday,9,9 AM,6.296,3.349,2.016,,
17898734079266617,2026-08-16,"The first wave of ShellHacks acceptances is out! 🎉  Check your inbox to see if you’ve been selected, and get ready to join us for an unforgettable weekend of hacking, learning, and building with the community   #shellhacks #post #fiu #hackathon #technology",IMAGE,FEED,https://www.instagram.com/p/DN09bFa3G9p/,2025-08-26T18:00:00+0000,59,0,1495,59,0,3,11,76,6282,,,IG image,2025-08-26,2025,8,August,Tuesday,14,2 PM,5.084,1.285,4.202,27.0,0.0
17879087739389453,2026-08-16,"Nothing beats a Shellhacks Hackathon!!! Get ready to dive into an exciting weekend filled with workshops, networking events and building amazing projects!!  If you haven’t already signed up here is your chance: shellhacks.net SIGN UP NOW ‼️  #computerscience #weareinit #technology #hackathon #shellhacks #womenintech #career #init",VIDEO,REELS,https://www.instagram.com/reel/DN5qBnTEfBh/,2025-08-28T13:48:23+0000,98,5,1895,98,5,6,17,130,3509,7.36,17863.85,IG reel,2025-08-28,2025,8,August,Thursday,9,9 AM,6.86,2.199,1.852,,
18089533267754413,2026-08-16,A huge thank you to our Title Sponsor – Google Cloud Gemini for supporting ShellHacks 2025!  We’re excited to have their amazing team with us — come meet the Google Cloud Gemini representatives at ShellHacks to learn about their A2A/ADK and all the exciting things they’re working on in tech 🚀💡  Don’t miss the chance to connect with them and explore your future in tech!  👉 Register now at shellhacks.net  #shellhacks #googlecloud #gemini #machinelearning #hackathon #fiu #weareinit,IMAGE,FEED,https://www.instagram.com/p/DN6UzhRj2lU/,2025-08-28T20:00:00+0000,39,1,724,39,1,1,2,46,4117,,,IG image,2025-08-28,2025,8,August,Thursday,16,4 PM,6.354,0.778,5.686,17.0,0.0
18173675641354198,2026-08-16,PART 1: E-BOARD INTERNSHIPS THROUGH THE SUMMER!  We’re so proud of our leaders who spent the summer gaining amazing experiences in tech!   Swipe to see their journeys.  #computerscience #softwareengineering #cybersecurity #projectmanager #internships,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DN8nHg0jnhS/,2025-08-29T17:19:04+0000,134,6,1432,134,6,4,3,148,7583,,,IG carousel,2025-08-29,2025,8,August,Friday,13,1 PM,10.335,2.503,5.295,67.0,1.0
17891982162184089,2026-08-16,PART 2: E-BOARD SUMMER SPOTLIGHT  Our E-Board members took their skills to new heights this summer at top companies. Check out where they interned!  #computerscience #womenintech #internship #cybersecurity,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DN9HHflj0Yd/,2025-08-29T21:58:41+0000,80,2,1275,80,2,4,6,93,6514,,,IG carousel,2025-08-29,2025,8,August,Friday,17,5 PM,7.294,1.573,5.109,45.0,0.0
18069824533920301,2026-08-16,"PART 3: E-Board Internship Experience 🌟  This summer, our E-Board members represented INIT across the tech industry gaining skills, building networks, and making an impact.   #computerscience #intern #internship #weareinit #cybersecurity",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DN9WvDUj_o3/,2025-08-30T00:15:09+0000,85,1,1091,85,1,2,5,94,6174,,,IG carousel,2025-08-29,2025,8,August,Friday,20,8 PM,8.616,1.59,5.659,43.0,0.0
18079450763501363,2026-08-16,"Join us for our Intro to GitHub Workshop this Tuesday, Sept 2nd from 2:30 – 4:30 PM at AHC5 201!  Learn GitHub fundamentals to get prepared for ShellHacks —Attend & receive a raffle ticket for a chance to win an MSI Claw 7 AI This workshop is open to everyone – don’t miss it!  👉 Register now at go.fiu.edu/init   Don’t forget to register for SHELLHACKS: shellhacks.net‼️  #fiu #technology #shellhacks #workshop #hackathon",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DN-1MGcDHlV/,2025-08-30T14:00:00+0000,73,0,1231,73,0,8,8,89,6238,,,IG carousel,2025-08-30,2025,8,August,Saturday,10,10 AM,7.23,1.505,5.067,38.0,0.0
17886703491225730,2026-08-16,Huge thank you to Microsoft for sponsoring ShellHacks 2025! 💻✨ Check them out at ShellHacks and connect with their team about internships and career opportunities! 🌊  🔗 Register now at shellhacks.net  #fiu #microsoft #hackathon #weareinit #shellhacks #technology,IMAGE,FEED,https://www.instagram.com/p/DN_e_Euj52H/,2025-08-30T20:05:00+0000,37,0,829,37,0,2,2,42,3957,,,IG image,2025-08-30,2025,8,August,Saturday,16,4 PM,5.066,0.71,4.773,12.0,0.0
18521964682022660,2026-08-16,"Join us for our Intro to Machine Learning Workshop this Wednesday, Sept 3rd from 3:00 – 5:00 PM at VH 131!  Learn the fundamentals and explore beginner-friendly tools —Attend & get a raffle ticket for a chance to win an MSI Claw 7 AI Open to everyone – no experience needed!  👉 Register today at go.fiu.edu/init  If you haven’t already also register for SHELLHACKS: shellhacks.net ‼️  #fiu #workshop #weareinit #machinelearning #shellhacks #technology",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DOBZ7lnDVoK/,2025-08-31T14:00:00+0000,62,1,1098,62,1,2,6,72,5812,,,IG carousel,2025-08-31,2025,8,August,Sunday,10,10 AM,6.557,1.218,5.293,36.0,0.0
18290955505256309,2026-08-16,Huge thank you to Base44 for sponsoring ShellHacks 2025‼️ Check them out at ShellHacks to learn more about their internships and career opportunities in tech!   🔗 Register now at shellhacks.net‼️  #fiu #shellhacks #base44 #hackathon #technology,IMAGE,FEED,https://www.instagram.com/p/DOCDJbvD3BG/,2025-08-31T20:00:00+0000,21,0,878,21,0,2,1,24,4592,,,IG image,2025-08-31,2025,8,August,Sunday,16,4 PM,2.733,0.406,5.23,25.0,0.0
